Real;Forecast;MAPE
5214;5252.754263;0.743273161
5134;5409.247691;5.361271745
4961;4938.064983;0.462306326
4605;4792.39966;4.069482294
4342;4290.447202;1.187305347
3866;4157.035821;7.528086407
3520;3499.527405;0.581607804
3262;3377.446088;3.539119813
3161;3207.845451;1.481981986
3194;3236.325852;1.325167554
3332;3354.479598;0.674657793
3892;3534.604493;9.182823917
4406;4420.221788;0.322782292
4688;4733.650166;0.973766338
4804;4774.482115;0.614443896
4830;4776.311923;1.111554398
4815;4732.758598;1.708024967
4786;4686.974154;2.069073261
4705;4666.035647;0.828147788
4637;4582.113993;1.183653368
4644;4575.918515;1.466009583
4682;4667.361296;0.312659208
4802;4721.311159;1.680317382
5173;4907.386508;5.134612256
5375;5473.823352;1.838573983
5251;5447.056209;3.733692795
5072;5062.780602;0.181770475
4762;4915.510074;3.223647074
4492;4499.417436;0.165125461
4043;4304.864053;6.476973855
3648;3721.379301;2.011494
3398;3463.89258;1.939157727
3252;3364.29004;3.452953262
3282;3285.186694;0.097096113
3480;3450.251818;0.854832822
4031;3744.167272;7.115671754
4596;4538.00171;1.261929719
4774;4980.12689;4.317697743
4845;4756.395963;1.828772686
4758;4803.333345;0.952781531
4669;4573.799008;2.039001757
4549;4507.855678;0.9044696
4521;4382.673476;3.05964441
4394;4486.379087;2.102391599
4383;4285.623629;2.221683113
4400;4424.929758;0.566585398
4483;4444.356278;0.862005855
4989;4571.942925;8.359532462
5313;5426.473572;2.135772115
5206;5457.962747;4.839853
5059;4998.755805;1.190832077
4739;4920.864032;3.837603535
4416;4446.97553;0.701438633
4016;4165.231479;3.715923283
3621;3733.629935;3.110464918
3344;3417.930522;2.210840958
3256;3282.476085;0.81314758
3281;3348.374592;2.053477349
3393;3430.230151;1.097263518
4055;3577.021168;11.78739412
4560;4681.240542;2.658783819
4741;4855.392664;2.412838302
4783;4738.59246;0.928445328
4712;4718.034688;0.128070628
4610;4550.15043;1.298255312
4572;4434.591815;3.005428376
4493;4478.794265;0.316174821
4395;4392.5388;0.056000004
4365;4329.645174;0.809961641
4413;4383.171411;0.675925417
4492;4485.979057;0.134037027
5149;4567.110213;11.30102519
5378;5716.172382;6.288069586
5261;5397.964147;2.603386189
5213;5062.574126;2.885591295
4819;5161.461254;7.10647965
4471;4425.293132;1.0222963
4079;4215.063746;3.3357133
3620;3810.377339;5.259042516
3428;3361.557832;1.938219593
3329;3464.749932;4.077799093
3435;3393.327466;1.21317422
3534;3661.297398;3.602076901
4027;3690.771543;8.349353293
4547;4504.290219;0.939295818
4767;4904.72484;2.889130269
4767;4792.687096;0.538852446
4666;4651.254621;0.316017563
4636;4497.560753;2.986178748
4529;4544.584616;0.344107213
4473;4363.225632;2.454155343
4395;4412.669382;0.402033714
4332;4339.43217;0.171564398
4354;4312.316906;0.957351718
4423;4413.649117;0.211414935
4945;4496.789959;9.063903768
5280;5399.17754;2.257150379
5149;5432.55087;5.506911436
5000;4918.273945;1.634521101
4697;4868.673098;3.654952065
4440;4421.003928;0.427839469
4071;4245.153685;4.277909238
3673;3796.527643;3.363126681
3428;3456.173494;0.821863895
3287;3391.201276;3.170102723
3246;3316.889642;2.183907642
3332;3342.837196;0.325245989
3620;3507.731695;3.101334398
3968;3927.561828;1.019107145
4306;4243.37472;1.454372495
4450;4518.144107;1.531328249
4404;4456.233312;1.186042517
4384;4267.432439;2.658931597
4360;4306.349642;1.230512809
4300;4272.525396;0.638944288
4227;4199.99567;0.638853318
4112;4155.219923;1.051068174
4095;4029.611946;1.596777871
4172;4125.167272;1.122548613
4659;4259.870023;8.566859352
4906;5078.797652;3.522169825
4768;4996.615576;4.794789768
4558;4564.538407;0.143449031
4333;4387.205132;1.250983899
4147;4150.571123;0.086113417
3806;4001.473619;5.135933224
3452;3544.185451;2.670493938
3228;3269.836378;1.296046394
3087;3193.039459;3.435032692
3052;3099.704853;1.563068573
3101;3140.004997;1.257819969
3236;3232.266451;0.11537542
3491;3412.853771;2.238505558
3865;3725.349525;3.613207634
4154;4141.113685;0.310214616
4239;4293.388683;1.283054557
4223;4190.965184;0.758579598
4208;4125.249234;1.966510594
4117;4127.729096;0.260604703
4045;3972.359922;1.795799206
3933;3959.10202;0.663666923
3867;3835.768597;0.807639087
4002;3845.887648;3.900858368
4475;4156.083293;7.126630328
4771;4869.91268;2.073206449
4749;4908.894071;3.366899788
4561;4634.872487;1.619655489
4341;4373.322566;0.744588014
4056;4148.632976;2.283850485
3725;3811.738271;2.328544186
3299;3486.260809;5.676290068
3074;3042.221331;1.033788858
3027;3058.723832;1.048028802
3067;3130.030462;2.055117765
3220;3203.021856;0.527271554
3797;3429.787855;9.671112594
4216;4329.304573;2.687489875
4438;4453.005319;0.33810994
4504;4491.719506;0.272657508
4443;4448.448744;0.122636586
4449;4286.833385;3.645012707
4366;4373.242782;0.165890565
4281;4209.787099;1.663464157
4236;4182.556346;1.261653773
4210;4211.933554;0.04592765
4241;4207.796857;0.782908336
4303;4290.391754;0.293010594
4768;4363.488331;8.48388568
4983;5170.643095;3.765665154
4836;5046.04089;4.343277299
4656;4623.355827;0.701120553
4428;4507.506512;1.795540009
4129;4235.774046;2.585954141
3732;3888.949929;4.205517938
3365;3456.472021;2.718336429
3176;3193.400695;0.547880826
3092;3180.763786;2.870756348
3164;3154.955537;0.285855351
3311;3339.529781;0.8616666
3832;3505.174282;8.528854867
4240;4313.203212;1.726490855
4449;4479.174913;0.678240357
4644;4495.684014;3.193712009
4501;4706.806441;4.572460375
4431;4239.939756;4.311898992
4364;4312.140324;1.188351871
4293;4247.64303;1.056533183
4244;4204.122206;0.939627574
4221;4211.533042;0.224282348
4222;4225.741961;0.088630047
4247;4250.051291;0.071845786
4790;4286.178354;10.5181972
4995;5271.471489;5.534964746
4875;5026.352046;3.10465736
4730;4688.850052;0.869977748
4419;4606.903924;4.252182027
4191;4142.129321;1.166086342
3752;4033.969423;7.515176509
3387;3417.174202;0.890882853
3210;3224.780052;0.460437758
3115;3225.80233;3.557057133
3152;3165.700509;0.43466081
3321;3302.192783;0.566311862
3862;3547.517853;8.142986723
4334;4357.213267;0.535608373
4506;4623.318885;2.603614848
4545;4503.11321;0.921601536
4489;4479.938961;0.201849841
4481;4347.185012;2.986275111
4382;4394.681836;0.28940749
4343;4218.016889;2.877805908
4256;4293.290497;0.876186485
4234;4182.543696;1.215311853
4238;4248.091648;0.238122896
4301;4263.017753;0.883102693
4816;4370.011527;9.260558004
5062;5263.40661;3.97879515
4955;5139.870058;3.73097997
4798;4770.451018;0.574176363
4510;4656.87267;3.256600219
4187;4253.62882;1.591326013
3790;3933.900909;3.796857748
3428;3515.006287;2.538106382
3209;3257.628825;1.515388742
3109;3187.341541;2.519830846
3126;3171.342323;1.450490167
3305;3266.031941;1.179063809
3843;3548.953886;7.651473161
4327;4335.354883;0.193087185
4519;4631.305129;2.485176562
4567;4534.367951;0.714518262
4488;4505.129781;0.381679612
4480;4322.824842;3.508374058
4417;4395.841231;0.47903032
4331;4282.886523;1.11090918
4242;4230.757537;0.265027424
4222;4183.86633;0.903213401
4225;4240.652511;0.370473631
4303;4248.731168;1.261185956
4876;4386.190091;10.04532217
5089;5371.892374;5.558899076
4949;5119.879651;3.452811703
4777;4741.900563;0.734758995
4485;4630.261396;3.238827117
4213;4226.524133;0.321009567
3819;4004.555147;4.85873651
3447;3535.092961;2.55564147
3206;3270.495815;2.01172223
3109;3169.096135;1.93297315
3181;3178.018092;0.093741214
3330;3364.408698;1.033294244
3806;3526.952496;7.331778865
4288;4252.145888;0.83614999
4509;4615.132665;2.353796074
4525;4551.233103;0.579737092
4487;4423.870187;1.406949254
4452;4369.878003;1.844609095
4400;4339.278365;1.380037166
4306;4284.026142;0.510307888
4235;4195.67087;0.928668942
4178;4192.957006;0.357994407
4201;4155.781924;1.076364573
4305;4253.185327;1.203592873
4737;4407.629077;6.95315439
4971;5101.836199;2.631989522
4836;5060.68777;4.646149086
4632;4633.284529;0.027731638
4487;4459.543201;0.611918857
4161;4374.75438;5.137091564
3762;3873.503638;2.96394571
3472;3488.659432;0.479822348
3248;3366.499457;3.648382285
3119;3196.409517;2.481869736
3104;3145.69805;1.343364998
3213;3215.208148;0.068725436
3468;3398.446068;2.005592056
3856;3730.005347;3.267496178
4232;4165.675232;1.567220413
4419;4461.874727;0.970235959
4424;4446.805486;0.515494703
4420;4315.704778;2.359620409
4378;4336.469924;0.94860841
4274;4262.076026;0.278988638
4162;4129.449498;0.782087979
4110;4059.672164;1.224521547
4111;4092.575917;0.448165494
4214;4139.364828;1.771124165
4663;4321.598207;7.321505325
4814;5046.429197;4.828192716
4688;4830.477818;3.03920261
4460;4519.994665;1.345171858
4255;4268.750453;0.323159888
4007;4097.973681;2.270368884
3747;3810.458839;1.693590584
3410;3581.752025;5.036716265
3138;3227.993423;2.867859231
2983;3055.243299;2.421833682
2979;2997.493098;0.62078206
3020;3097.363901;2.561718584
3230;3134.006445;2.971936693
3514;3472.426964;1.183068746
3897;3755.285645;3.636498711
4181;4170.630643;0.248011416
4250;4308.369894;1.373409277
4265;4181.094458;1.967304612
4208;4190.634869;0.412669474
4091;4077.048003;0.341041241
3971;3934.35576;0.92279626
3837;3852.57796;0.405993237
3879;3735.862949;3.6900503
4013;3963.607272;1.230818036
4634;4141.157809;10.63535155
4815;5162.361123;7.21414585
4804;4812.892483;0.185105816
4657;4722.153222;1.399038486
4387;4495.183578;2.466003594
4080;4126.790199;1.146818598
3689;3824.313509;3.668026803
3371;3405.260367;1.01632651
3138;3231.749716;2.987562652
3027;3083.724242;1.873942588
3082;3077.697958;0.139586049
3267;3253.519267;0.412633383
3861;3501.620928;9.307927273
4377;4396.271934;0.440300072
4582;4690.869646;2.37602895
4619;4595.561397;0.507438894
4482;4537.226477;1.232183773
4493;4260.562514;5.173324869
4316;4434.062689;2.735465444
4346;4073.164165;6.277860903
4226;4379.026534;3.621072729
4229;4111.212858;2.785224442
4241;4278.890456;0.893432124
4385;4273.221327;2.549114556
4985;4522.063525;9.286589274
5041;5483.351217;8.775068775
4953;4923.106166;0.603550049
4818;4833.188656;0.315248162
4488;4688.932033;4.477095206
4217;4181.95607;0.831015658
3829;4025.405476;5.129419577
3419;3557.363646;4.046903945
3199;3211.494746;0.39058286
3118;3188.995491;2.276956086
3200;3197.882892;0.06615961
3349;3389.635628;1.213366028
3941;3543.952933;10.07477968
4379;4488.457046;2.499590001
4572;4628.305316;1.23152484
4638;4593.737757;0.954338995
4569;4587.556697;0.406143503
4475;4403.577437;1.596034934
4391;4311.969974;1.799818397
4337;4262.291327;1.722588728
4280;4275.836019;0.097289265
4243;4242.493358;0.011940647
4263;4241.570533;0.502685118
4436;4313.539078;2.760615904
4967;4601.16961;7.365218246
5123;5394.654468;5.302644315
4951;5108.190853;3.17493138
4845;4729.182238;2.390459488
4522;4760.726895;5.279232533
4275;4216.449076;1.369612262
3875;4100.109472;5.809276704
3494;3586.19058;2.63853979
3185;3312.394287;3.999820615
3125;3089.604038;1.132670785
3197;3243.776415;1.463134658
3380;3373.721768;0.185746523
3927;3611.780701;8.026974756
4389;4430.065316;0.935641736
4586;4674.586493;1.931672322
4624;4609.672441;0.309852057
4537;4546.409151;0.207387055
4474;4364.141264;2.455492538
4351;4344.303207;0.15391389
4303;4181.68488;2.819314908
4287;4257.786102;0.681453179
4270;4287.578929;0.411684521
4300;4273.161624;0.624148275
4451;4352.896521;2.204077273
5001;4592.415787;8.170050255
5123;5449.464947;6.372534591
5027;5068.695879;0.82943862
4850;4876.49579;0.54630495
4534;4684.342648;3.315894316
4312;4252.121794;1.388641138
3882;4159.753914;7.154917936
3498;3558.727606;1.736066493
3283;3322.340513;1.198309868
3191;3272.338126;2.548985454
3277;3257.643769;0.590669249
3411;3470.495502;1.744224622
4004;3590.583464;10.32508832
4401;4556.007675;3.52210123
4573;4613.712476;0.890279382
4759;4589.048593;3.571157955
4541;4821.967661;6.187352141
4469;4214.714113;5.689995228
4445;4366.070958;1.775681474
4438;4369.593454;1.541382281
4379;4400.36869;0.487981055
4329;4320.422282;0.198145494
4343;4315.491486;0.633398905
4567;4392.961286;3.810788577
5114;4769.432701;6.737725823
5148;5536.467826;7.54599506
4971;5018.606693;0.957688446
4857;4778.892943;1.608133773
4596;4768.830452;3.760453689
4336;4347.137664;0.256864955
3894;4135.768941;6.208755553
3528;3579.215611;1.451689666
3320;3378.234875;1.754062491
3158;3307.698379;4.740290651
3255;3157.548508;2.993901459
3418;3478.726026;1.77665377
3891;3624.815763;6.841023817
4405;4331.216391;1.674996795
4552;4761.418152;4.600574525
4572;4521.878772;1.096264822
4549;4497.07409;1.141479669
4463;4444.18995;0.421466494
4426;4301.271446;2.818087528
4348;4339.690691;0.19110647
4306;4252.928261;1.232506715
4252;4288.860423;0.866896112
4307;4225.69151;1.887821926
4465;4386.278533;1.76307876
4967;4604.863115;7.290857352
5067;5370.485078;5.989443025
4877;5012.790385;2.784301522
4727;4655.530808;1.51193552
4450;4611.794794;3.635838064
4259;4202.160161;1.3345818
3929;4129.516741;5.103505753
3553;3692.73776;3.932951321
3357;3359.685664;0.080001915
3257;3354.630925;2.997572159
3255;3301.057179;1.414967101
3330;3360.59377;0.918731828
3550;3472.735685;2.176459589
3926;3790.251198;3.457687263
4298;4234.917138;1.467725957
4474;4526.352145;1.170141828
4500;4495.125993;0.108311265
4483;4420.416133;1.396026482
4449;4388.05222;1.369920886
4411;4346.330976;1.466085337
4313;4323.211875;0.236769656
4299;4201.142562;2.276283737
4368;4307.327104;1.3890315
4530;4440.874848;1.967442645
4910;4662.459181;5.041564539
4954;5204.598507;5.05850842
4813;4884.365021;1.482755482
4573;4655.047603;1.794174578
4348;4370.876515;0.526138791
3840;4178.900465;8.825532947
3961;3433.315343;13.32200598
3612;4216.52314;16.73652103
3376;3329.879431;1.366130599
3196;3326.984278;4.098381663
3161;3186.155284;0.795801444
3226;3252.603075;0.824645844
3401;3355.71254;1.331592486
3594;3580.752847;0.368590779
3984;3763.540931;5.533611165
4329;4291.233897;0.872397845
4539;4514.661789;0.536202054
4596;4585.367318;0.231346433
4604;4524.132077;1.734750725
4491;4516.909165;0.576913049
4401;4309.467616;2.079808766
4343;4286.836771;1.293189704
4377;4282.637949;2.155861338
4549;4414.729343;2.951652155
4964;4700.043292;5.317419585
5022;5292.445812;5.385221276
4960;4964.260549;0.085898156
4790;4870.289192;1.676183557
4572;4629.121785;1.249382885
4365;4383.76534;0.429904691
4080;4208.434582;3.147906414
3682;3883.84191;5.481855242
3430;3448.884613;0.550571819
3306;3374.993687;2.08692338
3306;3340.533719;1.04457709
3543;3419.428488;3.487764957
4100;3831.678512;6.544426544
4622;4592.66516;0.634678498
4868;4963.55652;1.962952341
4999;4922.089211;1.53852349
5028;4990.066606;0.754443007
4993;4924.797504;1.365962262
4960;4841.441976;2.390282737
4841;4843.09523;0.043280937
4767;4684.828991;1.723746776
4750;4713.086449;0.77712738
4811;4756.260508;1.137798635
5034;4880.689348;3.045503612
5366;5228.098675;2.569909145
5392;5606.337359;3.975099387
5239;5321.072716;1.566572161
5062;5075.020571;0.257221873
4819;4917.236623;2.03852714
4593;4616.686706;0.515713174
4265;4437.219782;4.03797847
3877;4051.34963;4.497024258
3599;3672.383854;2.039006792
3447;3528.906009;2.37615344
3464;3470.427481;0.185550843
3615;3607.362986;0.211259033
4165;3830.466676;8.032012583
4645;4679.66096;0.746199357
4873;4954.267787;1.667715713
4996;4929.388413;1.333298374
4940;4994.076613;1.094668288
4877;4773.377408;2.124719955
4787;4734.117787;1.104704688
4705;4637.7599;1.429120076
4581;4609.603614;0.624396715
4506;4479.130638;0.596301868
4561;4485.496975;1.655405071
4801;4654.423536;3.053040287
5310;5019.574055;5.469415153
5406;5706.320685;5.55532158
5285;5351.022295;1.249239267
5111;5127.771037;0.328136124
4893;4952.356841;1.213097101
4642;4693.519468;1.109854973
4276;4435.442321;3.728772718
3865;4017.631862;3.949077933
3610;3648.529008;1.067285547
3499;3564.155569;1.862119727
3491;3553.324166;1.785281174
3677;3604.454074;1.972965069
4144;3933.081243;5.089738354
4668;4578.330357;1.920943499
4936;5039.908364;2.105112729
5058;5014.63899;0.857275795
4993;5042.627818;0.99394788
4943;4820.171455;2.484898749
4873;4814.193354;1.206785258
4815;4736.380138;1.632811261
4741;4728.788608;0.257569971
4752;4678.370261;1.549447367
4874;4790.184481;1.719645437
5122;4996.066318;2.458681806
5478;5318.392876;2.913602126
5390;5726.964773;6.251665543
5251;5203.653319;0.901669796
5085;5122.854576;0.744436097
4871;4940.457601;1.425941313
4710;4687.569007;0.476241893
4445;4607.794836;3.662426009
4040;4272.968513;5.766547342
3731;3806.987822;2.036660993
3592;3630.140661;1.061822417
3613;3626.08056;0.362041526
3796;3746.628758;1.300612285
4312;4031.354557;6.508475031
4853;4787.362649;1.352510844
5014;5230.166583;4.311260125
5101;4995.554137;2.067160622
5027;5081.924786;1.0925957
4963;4855.659874;2.162807292
4858;4825.179491;0.675597149
4838;4700.293189;2.846358217
4739;4805.98056;1.413390162
4738;4649.633594;1.865057117
4820;4776.026659;0.91230999
5065;4914.553579;2.970314344
5514;5272.43351;4.380966444
5566;5847.807256;5.063012138
5469;5477.407208;0.153724779
5286;5338.678273;0.996562111
5089;5110.207644;0.416735002
4851;4913.064032;1.279406975
4466;4656.816195;4.272642078
4056;4191.548965;3.341936998
3758;3845.673654;2.332987079
3617;3673.252796;1.555233511
3584;3655.722999;2.001199748
3822;3685.307475;3.57646585
4334;4134.186847;4.610363473
4853;4799.322741;1.106063437
5027;5212.535508;3.690779944
5091;5027.751527;1.242358529
4978;5049.890448;1.444163278
4835;4778.556565;1.16739266
4664;4639.402311;0.527394711
4616;4475.033109;3.053875447
4539;4585.617592;1.027045424
4500;4487.167928;0.285157161
4589;4512.705808;1.662545053
4945;4713.869373;4.674026838
5401;5260.109424;2.60860166
5438;5715.862308;5.109641565
5245;5331.332708;1.646000154
5086;5031.919463;1.063321602
4839;4950.233792;2.298693773
4656;4607.862729;1.033876097
4293;4522.166204;5.338136591
3971;4030.821052;1.506448051
3580;3831.819879;7.034074833
3431;3393.129286;1.103780634
3432;3483.753907;1.507980969
3527;3562.343494;1.002083747
3699;3694.13077;0.131636385
4045;3905.387537;3.451482398
4343;4357.690949;0.338267298
4505;4526.529713;0.477907066
4483;4539.346949;1.256902722
4350;4369.831135;0.455888168
4352;4176.611407;4.030068773
4291;4327.31112;0.8462158
4175;4187.880842;0.308523159
4154;4065.8383;2.122332699
4157;4174.078694;0.410841797
4339;4182.639487;3.603607119
4735;4514.322614;4.660557253
4752;5042.161489;6.106091931
4668;4659.240005;0.18766057
4481;4572.756951;2.047689146
4287;4313.732265;0.623565779
4200;4129.101293;1.688064448
3936;4148.333455;5.394650777
3605;3730.024166;3.468076717
3097;3422.924263;10.5238703
3083;2795.637126;9.320884642
3200;3274.047775;2.313992955
3456;3380.960945;2.171268954
3800;3720.739434;2.085804362
4121;4103.849131;0.416182216
4333;4350.687793;0.408211238
4347;4422.087152;1.727332681
4387;4242.539901;3.292913132
4297;4344.270795;1.100088327
4217;4132.713732;1.998725822
4179;4109.45317;1.664197883
4178;4135.257432;1.023038963
4402;4179.061015;5.06449308
4768;4605.292583;3.412487771
4783;5035.429591;5.277641455
4758;4695.430657;1.31503453
4596;4714.089616;2.569399828
4506;4433.22028;1.615173551
4343;4429.621626;1.99451131
3750;4191.756843;11.78018248
3405;3270.133348;3.960841456
3086;3291.443829;6.657285465
3116;2958.464726;5.055689166
3418;3300.32748;3.442730264
3880;3762.540836;3.027298052
4363;4294.306392;1.574458128
4507;4723.957042;4.81377951
4553;4504.071539;1.07464224
4451;4508.037327;1.281449724
4392;4263.840567;2.918019878
4385;4272.264795;2.57092827
4349;4321.229938;0.638539027
4332;4283.743845;1.113946326
4404;4325.966282;1.771882786
4709;4483.658221;4.785342517
5051;4967.742777;1.648331487
4982;5266.022134;5.700966148
4903;4811.417942;1.867877997
4808;4823.661643;0.325741322
4606;4709.126499;2.238960028
4416;4408.613683;0.16726261
3768;4275.483136;13.46823608
3424;3261.808982;4.736887211
3122;3343.104182;7.082132667
3162;3018.878075;4.52631008
3385;3359.123725;0.764439439
3844;3671.196755;4.495401799
4285;4283.420748;0.036855344
4508;4615.389438;2.382196948
4555;4586.797379;0.698076374
4534;4491.384505;0.939909455
4541;4423.558296;2.586252026
4535;4460.083419;1.651964308
4476;4448.913916;0.605140383
4415;4380.25222;0.787039175
4423;4364.001381;1.33390503
4644;4449.205387;4.194543767
5092;4840.674803;4.935687297
5091;5425.853481;6.577361641
5013;4961.171009;1.033891697
4846;4923.254325;1.594187467
4691;4692.724854;0.036769431
4477;4554.682717;1.735151147
3852;4296.189184;11.53139108
3510;3363.228469;4.181525087
3172;3417.705743;7.746082708
3145;3038.760895;3.378031958
3511;3295.110006;6.148960247
3887;3938.316786;1.320215745
4353;4212.001211;3.239117602
4521;4725.593826;4.525410877
4496;4551.278133;1.22949585
4385;4384.190677;0.018456625
4361;4213.907641;3.37290435
4299;4282.475543;0.384379099
4213;4184.493014;0.676643392
4229;4122.742658;2.512587887
4263;4272.18711;0.215508103
4569;4303.679861;5.806962987
4998;4841.215513;3.136944525
4960;5295.165449;6.757367932
4875;4798.090018;1.577640659
4744;4780.335859;0.765932938
4635;4613.817465;0.457012632
4421;4525.065434;2.353889038
3803;4225.386071;11.10665451
3438;3320.821348;3.408337765
3240;3321.371412;2.511463344
3137;3228.934479;2.93064964
3187;3176.767321;0.321075574
3460;3353.707609;3.072034433
3850;3788.193009;1.605376395
4322;4193.926113;2.963301405
4516;4657.797367;3.139888542
4552;4537.198663;0.32516118
4468;4475.597083;0.170033187
4417;4303.947342;2.559489645
4371;4304.965466;1.510742021
4336;4273.561705;1.439997586
4355;4279.077233;1.743347112
4408;4378.164591;0.676846842
4745;4460.983424;5.985596964
5048;5036.28092;0.232152935
5027;5222.17533;3.882540882
4943;4908.203095;0.703963276
4799;4844.765688;0.953650512
4631;4656.000626;0.539853719
4487;4475.994058;0.245285087
4188;4376.96957;4.512167388
3841;3972.679432;3.428259097
3423;3651.110014;6.664037817
3254;3203.506219;1.551744964
3148;3285.922402;4.381270723
3188;3180.502359;0.235183227
3419;3337.417115;2.386162176
3823;3697.851333;3.273572244
4317;4181.159655;3.146637588
4482;4668.955992;4.171262656
4575;4471.938752;2.252704878
4482;4558.582474;1.708667426
4520;4297.531679;4.921865507
4467;4485.807741;0.42103741
4443;4334.339261;2.445661457
4404;4390.596847;0.304340447
4465;4368.252635;2.166794292
4774;4532.154566;5.06588677
5071;5034.870354;0.712475758
5064;5244.376089;3.561929097
4960;4963.936278;0.079360448
4788;4845.328923;1.197345919
4613;4631.837093;0.408347984
4400;4462.89338;1.429394995
4163;4235.020141;1.730005789
3858;4023.264686;4.283688084
3538;3694.055808;4.410848173
3251;3395.799096;4.453986331
3173;3154.095824;0.595782399
3164;3257.897788;2.967692405
3325;3257.676431;2.024768987
3542;3546.803314;0.135610213
3925;3752.665841;4.39067922
4219;4240.407183;0.507399458
4318;4372.825807;1.269703739
4287;4287.045565;0.001062867
4251;4174.666534;1.795659056
4227;4157.648901;1.640669485
4212;4149.385497;1.486574149
4145;4155.787264;0.260247619
4139;4068.578085;1.701423413
4496;4154.227483;7.601701901
4779;4819.188364;0.84093668
4787;4933.205928;3.054228703
4648;4703.670219;1.19772416
4571;4504.087486;1.463848483
4388;4508.755719;2.751953486
4267;4205.863167;1.43278258
4038;4178.297043;3.474419084
3735;3878.102053;3.83138027
3426;3561.821457;3.964432481
3148;3282.796651;4.281977483
3026;3044.81579;0.621804047
3028;3061.8071;1.116482821
3140;3138.943112;0.033658867
3278;3315.622766;1.147735373
3597;3433.22444;4.553115365
3977;3882.38982;2.378933378
4257;4235.711479;0.500082713
4308;4375.551971;1.568058758
4305;4222.935806;1.906253059
4249;4219.578059;0.692443889
4193;4124.488461;1.633950371
4076;4088.995761;0.318836147
4062;3942.667602;2.937774456
4376;4068.242875;7.032841062
4789;4663.121549;2.628491354
4790;5073.664401;5.922012538
4753;4677.280352;1.593091689
4655;4702.767781;1.02616071
4533;4549.784558;0.370274835
4392;4400.396538;0.191177997
4116;4258.860852;3.470866169
3762;3904.27985;3.782026846
3414;3553.83632;4.095967201
3200;3245.891479;1.434108716
3059;3164.060353;3.434467244
3140;3065.701405;2.366197303
3361;3331.861359;0.866963427
3913;3617.253428;7.558051942
4419;4399.721583;0.436261981
4599;4741.89129;3.107007826
4637;4594.263621;0.921638549
4578;4561.12294;0.368655754
4464;4425.891644;0.853681804
4404;4276.751172;2.889392096
4373;4299.835755;1.673090437
4286;4324.895248;0.907495286
4358;4212.129656;3.347185489
4791;4460.372612;6.901009985
5153;5170.368907;0.337063976
5169;5360.53681;3.70549061
5110;5068.293066;0.816182669
4977;5024.473899;0.953865759
4818;4831.37978;0.277704034
4685;4652.377919;0.69630909
4381;4567.503939;4.257108862
4034;4149.142509;2.85430116
3626;3838.935933;5.872474721
3380;3411.459154;0.93074419
3301;3338.215794;1.127409695
3384;3376.681209;0.216276325
3600;3563.230675;1.021370148
4081;3855.073216;5.536064292
4563;4512.142109;1.114571365
4747;4886.182646;2.932012776
4760;4752.837621;0.150470156
4604;4662.844477;1.278116347
4553;4380.102604;3.797438967
4534;4456.588936;1.707345925
4464;4459.117314;0.109379159
4399;4373.555385;0.578418158
4462;4365.285395;2.167516925
4901;4555.475483;7.050081958
5336;5286.049712;0.936099855
5322;5599.186962;5.208323221
5245;5173.641146;1.360511998
5040;5148.828737;2.159300333
4928;4832.387614;1.940186398
4720;4822.096037;2.163051624
4501;4524.437458;0.520716694
4112;4364.439676;6.139097188
3734;3865.928665;3.533172613
3488;3559.971011;2.063389074
3373;3441.666027;2.035755328
3405;3416.124778;0.326718891
3640;3549.337398;2.490730812
4153;3925.175263;5.485787075
4588;4609.66285;0.472163259
4763;4858.237222;1.999521782
4708;4778.666478;1.500987222
4664;4556.576661;2.303244834
4616;4558.119399;1.253912504
4539;4496.132163;0.944433517
4484;4412.343491;1.598048818
4481;4427.162989;1.201450806
4554;4497.75227;1.235128014
5057;4634.552695;8.353713767
5449;5488.894143;0.732136957
5448;5659.818282;3.888000767
5372;5317.322818;1.017817979
5171;5266.094162;1.838989789
5106;4959.15848;2.87586212
4829;5036.790195;4.302965313
4609;4559.208581;1.080308506
4231;4487.841371;6.070464936
3816;3995.165567;4.695114451
3580;3605.650215;0.716486441
3475;3553.014584;2.24502399
3517;3528.949148;0.339754005
3710;3671.379325;1.040988534
4211;3957.163325;6.027942898
4618;4670.214111;1.130665026
4834;4869.544916;0.735310626
4775;4893.360645;2.47875697
4695;4611.904779;1.76986626
4610;4562.0294;1.040577012
4511;4470.203397;0.904380464
4458;4377.574859;1.804063277
4464;4410.833526;1.191005243
4517;4491.029744;0.574944791
4970;4584.13848;7.763813288
5332;5370.158162;0.715644442
5285;5535.12422;4.732719386
5214;5126.338135;1.681278571
5093;5129.634742;0.719315578
4949;4959.163705;0.205368854
4810;4794.737574;0.317306161
4553;4686.206981;2.925696925
4279;4368.607167;2.09411467
3891;4137.21624;6.327839619
3653;3670.490129;0.478788096
3539;3606.216292;1.899301823
3578;3574.404523;0.100488468
3825;3718.969292;2.772044642
4297;4110.575239;4.338486415
4745;4708.869172;0.761450538
4927;5041.559666;2.325140372
4914;4945.622365;0.643515774
4859;4796.595087;1.284315974
4752;4732.562917;0.409029535
4646;4583.237162;1.350900516
4618;4510.621476;2.325217068
4599;4591.866069;0.155119167
4674;4594.709541;1.696415473
5087;4763.349435;6.362307152
5476;5447.238069;0.525236138
5476;5711.547768;4.301456677
5388;5351.92853;0.669477906
5188;5275.451299;1.685645697
5071;4989.337169;1.610389102
4861;4964.165421;2.122308596
